MO_Name;Weekday;Hour;Number
Северное Тушино;пн;13.0;82.05151424973856
Черёмушки;пн;13.0;78.16461851887824
Покровское-Стрешнево;пн;13.0;68.2248884782837
Хорошёво-Мнёвники;пн;13.0;1.2955975553354815
Очаково-Матвеевское;пн;13.0;42.78974458200479
Тропарёво-Никулино;пн;13.0;39.043234215239785
Левобережный;пн;13.0;49.17373431517994
Фили-Давыдково;пн;13.0;81.92892488168225
Обручевский;пн;13.0;52.22731985375643
Раменки;пн;13.0;8.084851182769015
Войковский;пн;13.0;37.28435100097543
Сокол;пн;13.0;51.73932410943303
Западное Дегунино;пн;13.0;31.901876850899612
Проспект Вернадского;пн;13.0;58.6229393623531
Ясенево;пн;13.0;33.74849593924619
Дорогомилово;пн;13.0;95.79234618144609
Коньково;пн;13.0;8.447480947613728
Хорошёвский;пн;13.0;18.917749072771905
Беговой;пн;13.0;71.85153885713382
Коптево;пн;13.0;55.92955192910482
Аэропорт;пн;13.0;90.9742128825356
Пресненский;пн;13.0;64.34815416851157
Бескудниковский;пн;13.0;38.62092608759434
Гагаринский;пн;13.0;80.41007986272079
Тимирязевский;пн;13.0;94.62771126444164
Лианозово;пн;13.0;99.61589342803367
Хамовники;пн;13.0;25.622722218527105
Восточное Дегунино;пн;13.0;45.86050881435564
Савёловский;пн;13.0;94.00705843365897
Академический;пн;13.0;51.451260545166086
Зюзино;пн;13.0;76.75220206072147
Алтуфьевский;пн;13.0;45.50499568132148
Марфино;пн;13.0;32.30228416435259
Чертаново Центральное;пн;13.0;66.36065260552331
Отрадное;пн;13.0;29.637129606206692
Арбат;пн;13.0;1.37312157622127
Чертаново Южное;пн;13.0;39.45079658284799
Бутырский;пн;13.0;27.92373460325215
Тверской;пн;13.0;15.53481993611805
Чертаново Северное;пн;13.0;15.785871011544483
Якиманка;пн;13.0;42.25776528439524
Котловка;пн;13.0;40.083881903649385
Останкинский;пн;13.0;87.50872852622568
Донской;пн;13.0;26.66894062106666
Бибирево;пн;13.0;14.689578376877055
Бирюлёво Западное;пн;13.0;40.686096663748664
Марьина Роща;пн;13.0;57.157401717252874
Нагорный;пн;13.0;17.12182205924452
Свиблово;пн;13.0;10.50287224517482
Даниловский;пн;13.0;97.20096497973128
Мещанский;пн;13.0;38.22867111876587
Южное Медведково;пн;13.0;78.68172938952975
Замоскворечье;пн;13.0;7.191847687810804
Северное Медведково;пн;13.0;16.668195249962192
Нагатино-Садовники;пн;13.0;74.68350865077869
Москворечье-Сабурово;пн;13.0;29.899776276071066
Царицыно;пн;13.0;64.3889714159582
Басманный;пн;13.0;34.23555216855859
Красносельский;пн;13.0;52.50449551011489
Ростокино;пн;13.0;62.05870277517895
Таганский;пн;13.0;98.43083329912491
Алексеевский;пн;13.0;72.06902600981971
Сокольники;пн;13.0;44.53642261012219
Бирюлёво Восточное;пн;13.0;7.300621647420291
Бабушкинский;пн;13.0;13.442116674580184
Южнопортовый;пн;13.0;3.665731486890511
Ярославский;пн;13.0;78.9365175065263
Печатники;пн;13.0;92.77607460099662
Богородское;пн;13.0;30.951211930762824
Метрогородок;пн;13.0;65.02506647089812
Лефортово;пн;13.0;43.0110069760417
Орехово-Борисово Северное;пн;13.0;23.444939054257794
Лосиноостровский;пн;13.0;67.57396058549989
Нижегородский;пн;13.0;85.14623917172662
Перово;пн;13.0;31.99230710192136
Орехово-Борисово Южное;пн;13.0;93.46649325044635
Марьино;пн;13.0;28.127396035359908
Вешняки;пн;13.0;62.124499622107635
Преображенское;пн;13.0;97.92585634461945
Соколиная Гора;пн;13.0;25.272090689762237
Люблино;пн;13.0;91.27484884502655
Текстильщики;пн;13.0;23.783284767630796
Братеево;пн;13.0;38.28127242035255
Зябликово;пн;13.0;72.06307748891648
Рязанский;пн;13.0;32.043132130422855
Измайлово;пн;13.0;59.78508106773215
Новогиреево;пн;13.0;41.63918326880124
Кузьминки;пн;13.0;80.34119408544885
Гольяново;пн;13.0;3.8367019812426406
Северное Измайлово;пн;13.0;31.84236121800945
Капотня;пн;13.0;91.41705513347497
Выхино-Жулебино;пн;13.0;13.75047160838151
Восточное Измайлово;пн;13.0;42.512387587627266
Ивановское;пн;13.0;68.09881039049014
Кунцево;пн;13.0;88.54449560647755
Саларьево-Румянцево;пн;13.0;6.48853670655809
Южное Бутово;пн;13.0;78.97439927184564
Выхино;пн;13.0;40.478876127201424
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;13.0;72.16490534237383
Бульвар Дмитрия Донского;пн;13.0;78.57452196669327
Новокосино;пн;13.0;75.6438930556633
Аэропорт Шереметьево;пн;13.0;51.44380099278714
Аэропорт Домодедово;пн;13.0;93.45634192561509
Аэропорт Внуково;пн;13.0;98.24275406788044
Филёвский Парк;пн;14.0;99.50165006400964
Щукино;пн;14.0;83.76609053186735
Нагатинский Затон;пн;14.0;2.2096794628951644
Дмитровский;пн;14.0;36.26545776281509
Тёплый Стан;пн;14.0;96.93752686493808
Ховрино;пн;14.0;40.858087001206044
Ломоносовский;пн;14.0;10.400874108173497
Можайский;пн;14.0;71.8521192601484
Строгино;пн;14.0;9.551578051302167
Крылатское;пн;14.0;71.79805660862222
Головинский;пн;14.0;27.780959405036263
Южное Тушино;пн;14.0;43.435141946182846
Северное Тушино;пн;14.0;46.34049332943824
Черёмушки;пн;14.0;96.12218954665282
Покровское-Стрешнево;пн;14.0;30.625293925483643
Хорошёво-Мнёвники;пн;14.0;89.30194716027468
Очаково-Матвеевское;пн;14.0;99.93584814670177
Тропарёво-Никулино;пн;14.0;82.23620871585119
Левобережный;пн;14.0;4.209523373483737
Фили-Давыдково;пн;14.0;42.958287687833206
Обручевский;пн;14.0;58.57760254703559
Раменки;пн;14.0;26.13916251205034
Войковский;пн;14.0;2.521123766086042
Сокол;пн;14.0;37.16520393529898
Западное Дегунино;пн;14.0;15.395667376142885
Проспект Вернадского;пн;14.0;51.05101806116185
Ясенево;пн;14.0;11.015604569449454
Дорогомилово;пн;14.0;98.44248839268147
Коньково;пн;14.0;12.240347251201666
Хорошёвский;пн;14.0;20.27829136338478
Беговой;пн;14.0;16.439113275023054
Коптево;пн;14.0;90.01765772870533
Аэропорт;пн;14.0;26.851442466361895
Пресненский;пн;14.0;10.237047228399431
Бескудниковский;пн;14.0;93.71020718851165
Гагаринский;пн;14.0;93.05795348498938
Тимирязевский;пн;14.0;12.712821767954663
Лианозово;пн;14.0;67.26415678325075
Хамовники;пн;14.0;41.747940150250194
Восточное Дегунино;пн;14.0;64.99937664532209
Савёловский;пн;14.0;66.45257897233357
Академический;пн;14.0;28.77161117188045
Зюзино;пн;14.0;32.739007147440205
Алтуфьевский;пн;14.0;49.90719250430373
Марфино;пн;14.0;99.07929949478542
Чертаново Центральное;пн;14.0;12.804009067782218
Отрадное;пн;14.0;25.04332760275091
Арбат;пн;14.0;87.80193310565876
Чертаново Южное;пн;14.0;8.01966567425173
Бутырский;пн;14.0;22.700340163287013
Тверской;пн;14.0;21.451356084492225
Чертаново Северное;пн;14.0;8.09104966660037
Якиманка;пн;14.0;24.95948662401063
Котловка;пн;14.0;17.741593396046408
Останкинский;пн;14.0;24.73444232679628
Донской;пн;14.0;21.060567492965653
Бибирево;пн;14.0;92.91590656515595
Бирюлёво Западное;пн;14.0;56.80412656646022
Марьина Роща;пн;14.0;45.12851318944937
Нагорный;пн;14.0;41.812779378686685
Свиблово;пн;14.0;12.99324552215464
Даниловский;пн;14.0;24.96592864783137
Мещанский;пн;14.0;5.898052617484195
Южное Медведково;пн;14.0;34.98941605618402
Замоскворечье;пн;14.0;81.43999181824097
Северное Медведково;пн;14.0;22.270506150235313
Нагатино-Садовники;пн;14.0;92.10234588703578
Москворечье-Сабурово;пн;14.0;45.00574999763337
Царицыно;пн;14.0;32.47582784098933
Басманный;пн;14.0;44.29902839624245
Красносельский;пн;14.0;56.56288161232204
Ростокино;пн;14.0;51.81698706502282
Таганский;пн;14.0;71.17374249709655
Алексеевский;пн;14.0;49.46104884492403
Сокольники;пн;14.0;27.097423395754028
Бирюлёво Восточное;пн;14.0;70.52179901640302
Бабушкинский;пн;14.0;32.613194144497335
Южнопортовый;пн;14.0;48.38369665646777
Ярославский;пн;14.0;2.426677748482098
Печатники;пн;14.0;68.82834075176889
Богородское;пн;14.0;78.2091532177827
Метрогородок;пн;14.0;83.17098570620854
Лефортово;пн;14.0;23.575162680380757
Орехово-Борисово Северное;пн;14.0;56.8453436033575
Лосиноостровский;пн;14.0;70.84769290759115
Нижегородский;пн;14.0;57.75058004023218
Перово;пн;14.0;60.296570279616
Орехово-Борисово Южное;пн;14.0;65.51267951537872
Марьино;пн;14.0;21.77676510547163
Вешняки;пн;14.0;33.50142113395995
Преображенское;пн;14.0;84.30941589092204
Соколиная Гора;пн;14.0;85.55579878097352
Люблино;пн;14.0;47.16879460567171
Текстильщики;пн;14.0;14.558530110744039
Братеево;пн;14.0;40.795327035544624
Зябликово;пн;14.0;6.353679348144114
Рязанский;пн;14.0;28.94100250220467
Измайлово;пн;14.0;83.9309868487566
Новогиреево;пн;14.0;71.56982798034784
Кузьминки;пн;14.0;84.99474880273891
Гольяново;пн;14.0;30.559795767445063
Северное Измайлово;пн;14.0;82.70175062773755
Капотня;пн;14.0;11.568616626277862
Выхино-Жулебино;пн;14.0;85.6732139898996
Восточное Измайлово;пн;14.0;68.82675650872258
Ивановское;пн;14.0;9.693628948791366
Кунцево;пн;14.0;65.28512909906485
Саларьево-Румянцево;пн;14.0;9.32612426319065
Южное Бутово;пн;14.0;32.71059643409705
Выхино;пн;14.0;85.93654442030554
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;14.0;35.85734680289505
Бульвар Дмитрия Донского;пн;14.0;99.8334737160673
Новокосино;пн;14.0;12.716255209039817
Аэропорт Шереметьево;пн;14.0;6.2939942879139394
Аэропорт Домодедово;пн;14.0;6.857021996701285
Аэропорт Внуково;пн;14.0;8.478864853687796
Филёвский Парк;пн;15.0;30.40148484657852
Щукино;пн;15.0;53.67538006278224
Нагатинский Затон;пн;15.0;10.202079442346967
Дмитровский;пн;15.0;79.06831564741886
Тёплый Стан;пн;15.0;41.20019538225779
Ховрино;пн;15.0;8.521934222462201
Ломоносовский;пн;15.0;62.93780234772824
Можайский;пн;15.0;6.383482229441895
Строгино;пн;15.0;82.89031892246427
Крылатское;пн;15.0;16.045322590030896
Головинский;пн;15.0;50.59292416972492
Южное Тушино;пн;15.0;91.95228673776309
Северное Тушино;пн;15.0;52.02513770859982
Черёмушки;пн;15.0;27.755479657213645
Покровское-Стрешнево;пн;15.0;68.5024425925695
Хорошёво-Мнёвники;пн;15.0;58.54818696663403
Очаково-Матвеевское;пн;15.0;0.11545219813636765
Тропарёво-Никулино;пн;15.0;6.4276805736483205
Левобережный;пн;15.0;37.15417298406325
Фили-Давыдково;пн;15.0;94.50126197287557
Обручевский;пн;15.0;49.03527311726871
Раменки;пн;15.0;7.492246775286892
Войковский;пн;15.0;76.0237866227935
Сокол;пн;15.0;25.60485857783219
Западное Дегунино;пн;15.0;78.8241054825592
Проспект Вернадского;пн;15.0;64.2805947929459
Ясенево;пн;15.0;23.1853940479265
Дорогомилово;пн;15.0;95.71973368346242
Коньково;пн;15.0;98.64899508343147
Хорошёвский;пн;15.0;0.5659024969394855
Беговой;пн;15.0;18.586395533719568
Коптево;пн;15.0;51.046642227293624
Аэропорт;пн;15.0;94.25010166824104
Пресненский;пн;15.0;77.15646554491083
Бескудниковский;пн;15.0;1.1887333211707096
Гагаринский;пн;15.0;92.06118705247054
Тимирязевский;пн;15.0;81.4268439327252
Лианозово;пн;15.0;48.386227503798494
Хамовники;пн;15.0;41.596004345609295
Восточное Дегунино;пн;15.0;21.37919232991684
Савёловский;пн;15.0;37.16464738639287
Академический;пн;15.0;28.662950310778424
Зюзино;пн;15.0;97.69763430557947
Алтуфьевский;пн;15.0;95.02609379105034
Марфино;пн;15.0;78.72660830666231
Чертаново Центральное;пн;15.0;82.11917636111151
Отрадное;пн;15.0;22.4081338623626
Арбат;пн;15.0;88.48538217492111
Чертаново Южное;пн;15.0;75.69077787628473
Бутырский;пн;15.0;12.524500964227869
Тверской;пн;15.0;61.789453302655474
Чертаново Северное;пн;15.0;85.52469937241366
Якиманка;пн;15.0;4.820019855438384
Котловка;пн;15.0;1.230166068001437
Останкинский;пн;15.0;3.013623052925418
Донской;пн;15.0;58.81089121744944
Бибирево;пн;15.0;90.953577125581
Бирюлёво Западное;пн;15.0;70.94076749341161
Марьина Роща;пн;15.0;25.435364661320392
Нагорный;пн;15.0;26.649244061080736
Свиблово;пн;15.0;47.69705951256438
Даниловский;пн;15.0;66.0394821174397
Мещанский;пн;15.0;35.59962782938991
Южное Медведково;пн;15.0;44.683755761895775
Замоскворечье;пн;15.0;24.54657234831804
Северное Медведково;пн;15.0;24.32101868167087
Нагатино-Садовники;пн;15.0;80.00810573973276
Москворечье-Сабурово;пн;15.0;81.1517186684898
Царицыно;пн;15.0;18.486032135862416
Басманный;пн;15.0;7.660319653195069
Красносельский;пн;15.0;87.96503770069162
Ростокино;пн;15.0;39.35198661822683
Таганский;пн;15.0;19.552221928053058
Алексеевский;пн;15.0;90.37585026705469
Сокольники;пн;15.0;78.58186984432156
Бирюлёво Восточное;пн;15.0;34.4533617468005
Бабушкинский;пн;15.0;26.45800375974101
Южнопортовый;пн;15.0;20.93994310923645
Ярославский;пн;15.0;35.07733884118143
Печатники;пн;15.0;97.03441077855628
Богородское;пн;15.0;40.82006765174712
Метрогородок;пн;15.0;55.36825048447178
Лефортово;пн;15.0;16.367546488933716
Орехово-Борисово Северное;пн;15.0;50.44499784999249
Лосиноостровский;пн;15.0;59.86640878924284
Нижегородский;пн;15.0;9.612840643030152
Перово;пн;15.0;48.12524486370964
Орехово-Борисово Южное;пн;15.0;89.16290126906019
Марьино;пн;15.0;17.90434623901461
Вешняки;пн;15.0;92.08862616866136
Преображенское;пн;15.0;50.614214936083734
Соколиная Гора;пн;15.0;59.16108020020936
Люблино;пн;15.0;62.13963834049765
Текстильщики;пн;15.0;55.17173433102719
Братеево;пн;15.0;39.572081175062365
Зябликово;пн;15.0;56.94247138872499
Рязанский;пн;15.0;91.69111085042199
Измайлово;пн;15.0;78.35245739665567
Новогиреево;пн;15.0;46.98203562860422
Кузьминки;пн;15.0;60.12776887046118
Гольяново;пн;15.0;42.50451713348574
Северное Измайлово;пн;15.0;13.878632133279044
Капотня;пн;15.0;80.26595991850178
Выхино-Жулебино;пн;15.0;76.94870004078463
Восточное Измайлово;пн;15.0;12.940406010520167
Ивановское;пн;15.0;94.10931243385319
Кунцево;пн;15.0;68.7660722232777
Саларьево-Румянцево;пн;15.0;83.40857247842538
Южное Бутово;пн;15.0;10.792639566128958
Выхино;пн;15.0;72.9459472743906
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;15.0;47.668518337469315
Бульвар Дмитрия Донского;пн;15.0;58.49050798746839
Новокосино;пн;15.0;31.61924760595891
Аэропорт Шереметьево;пн;15.0;61.53283359714784
Аэропорт Домодедово;пн;15.0;41.515087706021895
Аэропорт Внуково;пн;15.0;33.48720633538057
Филёвский Парк;пн;16.0;40.59005219430436
Щукино;пн;16.0;25.826857493353074
Нагатинский Затон;пн;16.0;47.191743882408396
Дмитровский;пн;16.0;18.264810493663784
Тёплый Стан;пн;16.0;20.97500889856875
Ховрино;пн;16.0;36.67526670013
Ломоносовский;пн;16.0;40.84240999270929
Можайский;пн;16.0;80.92194793614233
Строгино;пн;16.0;10.477975319529998
Крылатское;пн;16.0;15.97507940422307
Головинский;пн;16.0;41.22175205546481
Южное Тушино;пн;16.0;82.38510704292338
Северное Тушино;пн;16.0;58.8361650245957
Черёмушки;пн;16.0;96.05776364904452
Покровское-Стрешнево;пн;16.0;1.2759182679300984
Хорошёво-Мнёвники;пн;16.0;53.73094129947587
Очаково-Матвеевское;пн;16.0;76.70336908726956
Тропарёво-Никулино;пн;16.0;60.807630601356955
Левобережный;пн;16.0;1.7849424215089837
Фили-Давыдково;пн;16.0;90.13555763007169
Обручевский;пн;16.0;41.50702002175867
Раменки;пн;16.0;85.9572899121467
Войковский;пн;16.0;69.67459824576088
Сокол;пн;16.0;50.85110752964873
Западное Дегунино;пн;16.0;9.140987571921787
Проспект Вернадского;пн;16.0;14.530174242082861
Ясенево;пн;16.0;65.3452123248245
Дорогомилово;пн;16.0;25.8845677086453
Коньково;пн;16.0;83.29289641757617
Хорошёвский;пн;16.0;54.75173710199475
Беговой;пн;16.0;51.99834835110166
Коптево;пн;16.0;79.7483794964625
Аэропорт;пн;16.0;8.221283861361439
Пресненский;пн;16.0;30.13667276847186
Бескудниковский;пн;16.0;77.45042804248725
Гагаринский;пн;16.0;0.0020756718175363176
Тимирязевский;пн;16.0;18.597768227772892
Лианозово;пн;16.0;53.116897367542926
Хамовники;пн;16.0;69.93091940861108
Восточное Дегунино;пн;16.0;10.977900635423577
Савёловский;пн;16.0;79.78005144042221
Академический;пн;16.0;41.8632970120762
Зюзино;пн;16.0;26.59910227034692
Алтуфьевский;пн;16.0;32.88015323954123
Марфино;пн;16.0;59.684306153220945
Чертаново Центральное;пн;16.0;52.02924126858358
Отрадное;пн;16.0;30.93951438260095
Арбат;пн;16.0;65.95579966974495
Чертаново Южное;пн;16.0;68.35929077438999
Бутырский;пн;16.0;42.35506790846757
Тверской;пн;16.0;5.613015001781729
Чертаново Северное;пн;16.0;10.889286264713538
Якиманка;пн;16.0;51.41637295383258
Котловка;пн;16.0;72.47482906709396
Останкинский;пн;16.0;56.437048418217564
Донской;пн;16.0;6.408087552111496
Бибирево;пн;16.0;81.2176801729114
Бирюлёво Западное;пн;16.0;52.76771514342899
Марьина Роща;пн;16.0;69.18556224885563
Нагорный;пн;16.0;75.40135972205753
Свиблово;пн;16.0;92.17317415992237
Даниловский;пн;16.0;59.25040702169249
Мещанский;пн;16.0;47.046244261387
Южное Медведково;пн;16.0;51.371847243824185
Замоскворечье;пн;16.0;54.09422884071282
Северное Медведково;пн;16.0;34.92169631576568
Нагатино-Садовники;пн;16.0;31.97034424616162
Москворечье-Сабурово;пн;16.0;16.472261684217003
Царицыно;пн;16.0;78.8462406214699
Басманный;пн;16.0;47.311418466559594
Красносельский;пн;16.0;2.690201437917761
Ростокино;пн;16.0;26.888488948369783
Таганский;пн;16.0;60.404199608536366
Алексеевский;пн;16.0;27.88360812007117
Сокольники;пн;16.0;4.957956435726629
Бирюлёво Восточное;пн;16.0;23.40028624300815
Бабушкинский;пн;16.0;37.38776159284421
Южнопортовый;пн;16.0;5.139734490268966
Ярославский;пн;16.0;28.738029425637436
Печатники;пн;16.0;27.686758767852947
Богородское;пн;16.0;73.09176095077301
Метрогородок;пн;16.0;8.4391190275786
Лефортово;пн;16.0;7.779932320466254
Орехово-Борисово Северное;пн;16.0;6.102949844570016
Лосиноостровский;пн;16.0;49.784598538826955
Нижегородский;пн;16.0;58.97745584577137
Перово;пн;16.0;9.236454823022555
Орехово-Борисово Южное;пн;16.0;96.22793232527474
Марьино;пн;16.0;63.17815654204229
Вешняки;пн;16.0;15.163886209432976
Преображенское;пн;16.0;0.42817499365525036
Соколиная Гора;пн;16.0;38.21102011098317
Люблино;пн;16.0;35.16215176226197
Текстильщики;пн;16.0;57.48350797792996
Братеево;пн;16.0;29.540732416498905
Зябликово;пн;16.0;87.05860814064818
Рязанский;пн;16.0;8.540723128152884
Измайлово;пн;16.0;19.601144340541932
Новогиреево;пн;16.0;33.9085364963767
Кузьминки;пн;16.0;38.20686065147563
Гольяново;пн;16.0;84.26399071585197
Северное Измайлово;пн;16.0;47.17062040507588
Капотня;пн;16.0;56.14584782037705
Выхино-Жулебино;пн;16.0;87.38105274236298
Восточное Измайлово;пн;16.0;27.078134132041086
Ивановское;пн;16.0;56.524615361710694
Кунцево;пн;16.0;89.2817537258546
Саларьево-Румянцево;пн;16.0;61.76563695016753
Южное Бутово;пн;16.0;54.85164032407138
Выхино;пн;16.0;77.35363125278171
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;16.0;70.24182526894676
Бульвар Дмитрия Донского;пн;16.0;41.57930041752027
Новокосино;пн;16.0;49.43091876656288
Аэропорт Шереметьево;пн;16.0;39.902764624261565
Аэропорт Домодедово;пн;16.0;15.34650498653044
Аэропорт Внуково;пн;16.0;26.269352051003626
Филёвский Парк;пн;17.0;37.67776749443489
Щукино;пн;17.0;38.728484997036006
Нагатинский Затон;пн;17.0;82.6038597136925
Дмитровский;пн;17.0;0.19265275714532848
Тёплый Стан;пн;17.0;59.15149478979036
Ховрино;пн;17.0;35.48994423350018
Ломоносовский;пн;17.0;4.263449185225765
Можайский;пн;17.0;1.604044844712249
Строгино;пн;17.0;32.37693100117603
Крылатское;пн;17.0;95.5354344522412
Головинский;пн;17.0;37.27530841511155
Южное Тушино;пн;17.0;80.68525635994426
Северное Тушино;пн;17.0;39.46479426673627
Черёмушки;пн;17.0;65.99289002052835
Покровское-Стрешнево;пн;17.0;35.24175131509302
Хорошёво-Мнёвники;пн;17.0;95.17285726460707
Очаково-Матвеевское;пн;17.0;1.7366894143198253
Тропарёво-Никулино;пн;17.0;98.97967753588239
Левобережный;пн;17.0;79.7732613727881
Фили-Давыдково;пн;17.0;53.134637393645356
Обручевский;пн;17.0;89.66661042217062
Раменки;пн;17.0;64.0496532675238
Войковский;пн;17.0;76.12919371109346
Сокол;пн;17.0;17.674406692434108
Западное Дегунино;пн;17.0;8.29386264539803
Проспект Вернадского;пн;17.0;85.66149372222333
Ясенево;пн;17.0;65.03997399398625
Дорогомилово;пн;17.0;87.92579257387463
Коньково;пн;17.0;72.77752696717943
Хорошёвский;пн;17.0;37.71119927598138
Беговой;пн;17.0;77.7996899912441
Коптево;пн;17.0;44.393283769968306
Аэропорт;пн;17.0;97.54121138092809
Пресненский;пн;17.0;42.748971390718594
Бескудниковский;пн;17.0;74.52551538074043
Гагаринский;пн;17.0;94.06143791130063
Тимирязевский;пн;17.0;4.541554222727751
Лианозово;пн;17.0;67.97660159190849
Хамовники;пн;17.0;84.90257187379044
Восточное Дегунино;пн;17.0;98.38242007768218
Савёловский;пн;17.0;89.92814161049809
Академический;пн;17.0;7.937450631516141
Зюзино;пн;17.0;73.28866614959495
Алтуфьевский;пн;17.0;76.47908756569221
Марфино;пн;17.0;13.894636093576917
Чертаново Центральное;пн;17.0;27.91597268872278
Отрадное;пн;17.0;25.8736445989349
Арбат;пн;17.0;60.99422154227674
Чертаново Южное;пн;17.0;78.35079301765386
Бутырский;пн;17.0;45.750397913453526
Тверской;пн;17.0;65.35632314735082
Чертаново Северное;пн;17.0;59.99147973351228
Якиманка;пн;17.0;71.11287385340522
Котловка;пн;17.0;27.10569062128436
Останкинский;пн;17.0;16.988107515859753
Донской;пн;17.0;37.58153650169127
Бибирево;пн;17.0;49.50478517824703
Бирюлёво Западное;пн;17.0;53.54276208206875
Марьина Роща;пн;17.0;0.8345283605951215
Нагорный;пн;17.0;68.35107428198071
Свиблово;пн;17.0;98.98753937724032
Даниловский;пн;17.0;32.398625313268724
Мещанский;пн;17.0;5.604676767196359
Южное Медведково;пн;17.0;26.754253224437186
Замоскворечье;пн;17.0;92.98898995494199
Северное Медведково;пн;17.0;23.600678094995974
Нагатино-Садовники;пн;17.0;91.28921421260577
Москворечье-Сабурово;пн;17.0;65.51004800946369
Царицыно;пн;17.0;50.479732326760484
Басманный;пн;17.0;5.399088155834242
Красносельский;пн;17.0;18.980461931127447
Ростокино;пн;17.0;9.81084954695457
Таганский;пн;17.0;12.592964021479169
Алексеевский;пн;17.0;95.16793996521122
Сокольники;пн;17.0;5.958725045910718
Бирюлёво Восточное;пн;17.0;86.71769508238968
Бабушкинский;пн;17.0;51.53345464377481
Южнопортовый;пн;17.0;46.42002118533641
Ярославский;пн;17.0;6.493495151280337
Печатники;пн;17.0;52.684934583781796
Богородское;пн;17.0;77.07017242666065
Метрогородок;пн;17.0;14.382711238238032
Лефортово;пн;17.0;1.3283345563014914
Орехово-Борисово Северное;пн;17.0;41.28512859832812
Лосиноостровский;пн;17.0;12.866069979730266
Нижегородский;пн;17.0;63.49932629240648
Перово;пн;17.0;46.24994672205205
Орехово-Борисово Южное;пн;17.0;14.9707016667877
Марьино;пн;17.0;73.61022035862092
Вешняки;пн;17.0;93.90258891476792
Преображенское;пн;17.0;65.34173858300524
Соколиная Гора;пн;17.0;36.80934155243691
Люблино;пн;17.0;47.21840529928287
Текстильщики;пн;17.0;43.91784022680477
Братеево;пн;17.0;73.4883328948305
Зябликово;пн;17.0;9.49864686674806
Рязанский;пн;17.0;4.146423666221722
Измайлово;пн;17.0;16.523950054311264
Новогиреево;пн;17.0;50.03485093070885
Кузьминки;пн;17.0;30.5533977021615
Гольяново;пн;17.0;83.04914795325229
Северное Измайлово;пн;17.0;8.270504328998785
Капотня;пн;17.0;93.24472049451091
Выхино-Жулебино;пн;17.0;40.20690391534226
Восточное Измайлово;пн;17.0;94.83566006568218
Ивановское;пн;17.0;63.2195625561775
Кунцево;пн;17.0;3.2242111567884923
Саларьево-Румянцево;пн;17.0;51.93528609697111
Южное Бутово;пн;17.0;18.437994296584126
Выхино;пн;17.0;7.165344209071245
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;17.0;48.96534944776938
Бульвар Дмитрия Донского;пн;17.0;14.242956708982991
Новокосино;пн;17.0;60.55173889990281
Аэропорт Шереметьево;пн;17.0;89.52810059288264
Аэропорт Домодедово;пн;17.0;34.432263832745846
Аэропорт Внуково;пн;17.0;43.5875750594866
Филёвский Парк;пн;18.0;78.81756438734742
Щукино;пн;18.0;9.390616710119136
Нагатинский Затон;пн;18.0;55.14873482388624
Дмитровский;пн;18.0;20.863571364431643
Тёплый Стан;пн;18.0;16.13010027436017
Ховрино;пн;18.0;58.617238380320316
Ломоносовский;пн;18.0;14.985141135790958
Можайский;пн;18.0;32.87140936437187
Строгино;пн;18.0;76.6985277119086
Крылатское;пн;18.0;31.79806630134444
Головинский;пн;18.0;66.46279348602427
Южное Тушино;пн;18.0;6.46562373989531
Северное Тушино;пн;18.0;35.62946036045446
Черёмушки;пн;18.0;91.35946732230553
Покровское-Стрешнево;пн;18.0;24.7067084786566
Хорошёво-Мнёвники;пн;18.0;11.206436933314057
Очаково-Матвеевское;пн;18.0;38.393553025752226
Тропарёво-Никулино;пн;18.0;82.85863613849358
Левобережный;пн;18.0;2.4378984805960457
Фили-Давыдково;пн;18.0;8.555593144020024
Обручевский;пн;18.0;84.30623868612037
Раменки;пн;18.0;37.315086766931515
Войковский;пн;18.0;1.0806930527599068
Сокол;пн;18.0;55.98288632214607
Западное Дегунино;пн;18.0;27.85587043630191
Проспект Вернадского;пн;18.0;85.4374231889558
Ясенево;пн;18.0;75.9539162680009
Дорогомилово;пн;18.0;20.00639607306962
Коньково;пн;18.0;79.78243161866128
Хорошёвский;пн;18.0;46.3871807288797
Беговой;пн;18.0;87.78708586673747
Коптево;пн;18.0;0.8065659252187607
Аэропорт;пн;18.0;86.14010045565858
Пресненский;пн;18.0;57.69903819049236
Бескудниковский;пн;18.0;6.1147884976334606
Гагаринский;пн;18.0;77.96599117264797
Тимирязевский;пн;18.0;27.914132050815954
Лианозово;пн;18.0;31.6461826759452
Хамовники;пн;18.0;79.33110281998941
Восточное Дегунино;пн;18.0;24.510193025405545
Савёловский;пн;18.0;20.754344443718953
Академический;пн;18.0;43.57552609882133
Зюзино;пн;18.0;75.76529836115837
Алтуфьевский;пн;18.0;75.79220408255796
Марфино;пн;18.0;21.92822669270956
Чертаново Центральное;пн;18.0;69.52202852226564
Отрадное;пн;18.0;16.15955349664021
Арбат;пн;18.0;81.8137611590921
Чертаново Южное;пн;18.0;15.923391565590094
Бутырский;пн;18.0;35.50779984183219
Тверской;пн;18.0;80.3513484484754
