MO_Name;Weekday;Hour;Number
Донской;вт;2.0;0.8001125962509286
Бибирево;вт;2.0;0.844881562605807
Бирюлёво Западное;вт;2.0;0.41209926662268226
Марьина Роща;вт;2.0;1.2176094489836147
Нагорный;вт;2.0;0.8441569290877253
Свиблово;вт;2.0;1.7237292320676045
Даниловский;вт;2.0;1.0432899831473321
Мещанский;вт;2.0;1.736653419567914
Южное Медведково;вт;2.0;0.8467692474265008
Замоскворечье;вт;2.0;1.4388187073051266
Северное Медведково;вт;2.0;1.0929180870884208
Нагатино-Садовники;вт;2.0;0.704162871991468
Москворечье-Сабурово;вт;2.0;0.685381979888311
Царицыно;вт;2.0;0.8752999661093295
Басманный;вт;2.0;1.4337480281711952
Красносельский;вт;2.0;1.106725619912035
Ростокино;вт;2.0;0.8144429396927102
Таганский;вт;2.0;1.7330686002660287
Алексеевский;вт;2.0;1.0547886682776721
Сокольники;вт;2.0;0.9499429357707158
Бирюлёво Восточное;вт;2.0;0.43530746539198245
Бабушкинский;вт;2.0;0.86549606171575
Южнопортовый;вт;2.0;1.9499250944416968
Ярославский;вт;2.0;0.6395333263651184
Печатники;вт;2.0;0.32481806506169664
Богородское;вт;2.0;1.2761073754089636
Метрогородок;вт;2.0;0.12332933127726568
Лефортово;вт;2.0;1.3602561232420012
Орехово-Борисово Северное;вт;2.0;0.44390080864800746
Лосиноостровский;вт;2.0;0.9448453630422248
Нижегородский;вт;2.0;0.687801717556925
Перово;вт;2.0;0.8085303209100704
Орехово-Борисово Южное;вт;2.0;0.7058430735034207
Марьино;вт;2.0;0.8150943239297939
Вешняки;вт;2.0;0.5783398841881512
Преображенское;вт;2.0;1.0540988989759061
Соколиная Гора;вт;2.0;0.8582637630829076
Люблино;вт;2.0;0.3367197080419536
Текстильщики;вт;2.0;0.5965070629483225
Братеево;вт;2.0;0.6751801757909703
Зябликово;вт;2.0;0.9549214404130187
Рязанский;вт;2.0;0.5200306883706499
Измайлово;вт;2.0;0.27886432062014105
Новогиреево;вт;2.0;0.793273100472213
Кузьминки;вт;2.0;0.4370099602049766
Гольяново;вт;2.0;0.39735342028812476
Северное Измайлово;вт;2.0;0.9648589155756726
Капотня;вт;2.0;0.12175564320652882
Выхино-Жулебино;вт;2.0;0.45504974720224906
Восточное Измайлово;вт;2.0;0.9824266611169418
Ивановское;вт;2.0;0.5824773438745375
Кунцево;вт;2.0;0.42564196829994594
Саларьево-Румянцево;вт;2.0;0.14873056996552542
Южное Бутово;вт;2.0;0.7708800634051901
Выхино;вт;2.0;0.666847468438954
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;2.0;0.6815074204355893
Бульвар Дмитрия Донского;вт;2.0;0.9433862648050876
Новокосино;вт;2.0;1.1434985027951678
Аэропорт Шереметьево;вт;2.0;0.1429373128495869
Аэропорт Домодедово;вт;2.0;0.0
Аэропорт Внуково;вт;2.0;0.0
Филёвский Парк;вт;3.0;0.499201688039192
Щукино;вт;3.0;0.47998126752556314
Нагатинский Затон;вт;3.0;0.3263026973263453
Дмитровский;вт;3.0;0.26353126915308883
Тёплый Стан;вт;3.0;0.563964921637361
Ховрино;вт;3.0;1.0107532113234925
Ломоносовский;вт;3.0;1.0178302005468285
Можайский;вт;3.0;0.6786099804298198
Строгино;вт;3.0;0.18001378343284427
Крылатское;вт;3.0;0.5629322952458217
Головинский;вт;3.0;0.5641468366397363
Южное Тушино;вт;3.0;0.3375179846498061
Северное Тушино;вт;3.0;0.5763995826313575
Черёмушки;вт;3.0;0.9638261180827068
Покровское-Стрешнево;вт;3.0;0.3325716880806504
Хорошёво-Мнёвники;вт;3.0;0.38468209979893986
Очаково-Матвеевское;вт;3.0;0.4363212836276667
Тропарёво-Никулино;вт;3.0;0.5780397499135018
Левобережный;вт;3.0;0.8034158152155774
Фили-Давыдково;вт;3.0;0.9310605699631482
Обручевский;вт;3.0;0.9445707999494473
Раменки;вт;3.0;0.9247023368209167
Войковский;вт;3.0;1.064984213840422
Сокол;вт;3.0;1.3221841321219108
Западное Дегунино;вт;3.0;0.35028820614141976
Проспект Вернадского;вт;3.0;0.4930378876378388
Ясенево;вт;3.0;0.26657072538904814
Дорогомилово;вт;3.0;0.8568984374858831
Коньково;вт;3.0;1.0517878087773427
Хорошёвский;вт;3.0;0.6751784413718815
Беговой;вт;3.0;0.9252749718290653
Коптево;вт;3.0;0.9618423511482163
Аэропорт;вт;3.0;1.0873146235520854
Пресненский;вт;3.0;1.5613446111277982
Бескудниковский;вт;3.0;0.921750778510866
Гагаринский;вт;3.0;1.2729200210952525
Тимирязевский;вт;3.0;0.5925315680553133
Лианозово;вт;3.0;0.6921036581282223
Хамовники;вт;3.0;1.0890603334203024
Восточное Дегунино;вт;3.0;0.6389046356272506
Савёловский;вт;3.0;1.4152033035596148
Академический;вт;3.0;1.235974089380042
Зюзино;вт;3.0;1.0267177224380493
Алтуфьевский;вт;3.0;0.5124606769879676
Марфино;вт;3.0;1.142324553131364
Чертаново Центральное;вт;3.0;0.6512408890279752
Отрадное;вт;3.0;0.9023938816924544
Арбат;вт;3.0;1.3695279233458109
Чертаново Южное;вт;3.0;0.7731941166761777
Бутырский;вт;3.0;1.504103133392323
Тверской;вт;3.0;1.2563049876460943
Чертаново Северное;вт;3.0;0.6914886825658135
Якиманка;вт;3.0;0.9101198482405897
Котловка;вт;3.0;0.40270049083840576
Останкинский;вт;3.0;0.4909632954205912
Донской;вт;3.0;0.8314895608097885
Бибирево;вт;3.0;0.8310310451860398
Бирюлёво Западное;вт;3.0;0.41209926662268226
Марьина Роща;вт;3.0;1.2366345966239836
Нагорный;вт;3.0;0.8441569290877253
Свиблово;вт;3.0;1.683642505740451
Даниловский;вт;3.0;0.9432484779140263
Мещанский;вт;3.0;1.736653419567914
Южное Медведково;вт;3.0;0.8696549027623522
Замоскворечье;вт;3.0;1.6890480477060181
Северное Медведково;вт;3.0;1.0773049715585863
Нагатино-Садовники;вт;3.0;0.6579882574346504
Москворечье-Сабурово;вт;3.0;0.6230745271711918
Царицыно;вт;3.0;0.8212691040038154
Басманный;вт;3.0;1.4337480281711952
Красносельский;вт;3.0;1.213828099258361
Ростокино;вт;3.0;0.8398942815581074
Таганский;вт;3.0;1.6557980257318745
Алексеевский;вт;3.0;1.0207632273654892
Сокольники;вт;3.0;0.9153995562881443
Бирюлёво Восточное;вт;3.0;0.405077780295317
Бабушкинский;вт;3.0;0.8114025578585156
Южнопортовый;вт;3.0;1.910926592552863
Ярославский;вт;3.0;0.6395333263651184
Печатники;вт;3.0;0.29572988013079843
Богородское;вт;3.0;1.214360244340788
Метрогородок;вт;3.0;0.12332933127726568
Лефортово;вт;3.0;1.3701850000539866
Орехово-Борисово Северное;вт;3.0;0.4319034894953586
Лосиноостровский;вт;3.0;0.9282691286028875
Нижегородский;вт;3.0;0.6522257666488082
Перово;вт;3.0;0.7366609590513974
Орехово-Борисово Южное;вт;3.0;0.68063439230687
Марьино;вт;3.0;0.7160641724243049
Вешняки;вт;3.0;0.4847849029224208
Преображенское;вт;3.0;1.0061853126588194
Соколиная Гора;вт;3.0;0.7340413763209078
Люблино;вт;3.0;0.3316940407577454
Текстильщики;вт;3.0;0.5778662172311874
Братеево;вт;3.0;0.5922633120973424
Зябликово;вт;3.0;0.9159450550900384
Рязанский;вт;3.0;0.534085571840127
Измайлово;вт;3.0;0.27293103720269124
Новогиреево;вт;3.0;0.772932764562669
Кузьминки;вт;3.0;0.41459919301497783
Гольяново;вт;3.0;0.3538928899441111
Северное Измайлово;вт;3.0;1.0291828432807175
Капотня;вт;3.0;0.0996182535326145
Выхино-Жулебино;вт;3.0;0.4277467623701141
Восточное Измайлово;вт;3.0;0.9122533281800174
Ивановское;вт;3.0;0.5560011009711495
Кунцево;вт;3.0;0.41191158222575414
Саларьево-Румянцево;вт;3.0;0.14873056996552542
Южное Бутово;вт;3.0;0.7387600607633071
Выхино;вт;3.0;0.6776030727686145
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;3.0;0.5724662331658951
Бульвар Дмитрия Донского;вт;3.0;0.9719737273749387
Новокосино;вт;3.0;1.0005611899457718
Аэропорт Шереметьево;вт;3.0;0.20011223798942168
Аэропорт Домодедово;вт;3.0;0.0
Аэропорт Внуково;вт;3.0;0.0
Филёвский Парк;вт;4.0;0.4437348338126151
Щукино;вт;4.0;0.3795200719969569
Нагатинский Затон;вт;4.0;0.2890109604890487
Дмитровский;вт;4.0;0.21333483693345287
Тёплый Стан;вт;4.0;0.5107606837470439
Ховрино;вт;4.0;0.9096778901911432
Ломоносовский;вт;4.0;0.6428401266611548
Можайский;вт;4.0;0.6361968566529561
Строгино;вт;4.0;0.1694247373485593
Крылатское;вт;4.0;0.5483106771874886
Головинский;вт;4.0;0.5238506340226122
Южное Тушино;вт;4.0;0.3375179846498061
Северное Тушино;вт;4.0;0.5475796034997896
Черёмушки;вт;4.0;0.8658099026844654
Покровское-Стрешнево;вт;4.0;0.32578451077288206
Хорошёво-Мнёвники;вт;4.0;0.28111384216076374
Очаково-Матвеевское;вт;4.0;0.40080676054169384
Тропарёво-Никулино;вт;4.0;0.522611280743714
Левобережный;вт;4.0;0.7203038343312074
Фили-Давыдково;вт;4.0;0.7397467542172959
Обручевский;вт;4.0;0.6789102624636653
Раменки;вт;4.0;0.8488293245689441
Войковский;вт;4.0;0.898580430427856
Сокол;вт;4.0;1.1696244245693825
Западное Дегунино;вт;4.0;0.3619644796794671
Проспект Вернадского;вт;4.0;0.43614890060270356
Ясенево;вт;4.0;0.2449568827899361
Дорогомилово;вт;4.0;0.7426453124877654
Коньково;вт;4.0;0.8917331422242688
Хорошёвский;вт;4.0;0.6751784413718815
Беговой;вт;4.0;1.057457110661789
Коптево;вт;4.0;0.9803393194395281
Аэропорт;вт;4.0;1.1636174041522316
Пресненский;вт;4.0;1.6378811116732785
Бескудниковский;вт;4.0;0.8133095104507642
Гагаринский;вт;4.0;1.0473392578631826
Тимирязевский;вт;4.0;0.5332784112497819
Лианозово;вт;4.0;0.6449147723467527
Хамовники;вт;4.0;1.142185227733488
Восточное Дегунино;вт;4.0;0.5248145221223844
Савёловский;вт;4.0;1.0782501360454209
Академический;вт;4.0;0.8917787733501569
Зюзино;вт;4.0;0.9273579428472704
Алтуфьевский;вт;4.0;0.45851744783133946
Марфино;вт;4.0;0.9730912860007915
Чертаново Центральное;вт;4.0;0.6251912534668562
Отрадное;вт;4.0;0.8227708921313555
Арбат;вт;4.0;1.4979211661594807
Чертаново Южное;вт;4.0;0.7340450474773839
Бутырский;вт;4.0;1.3271498235814614
Тверской;вт;4.0;1.5490362469034367
Чертаново Северное;вт;4.0;0.6770826683456924
Якиманка;вт;4.0;1.0029892205100375
Котловка;вт;4.0;0.3579559918563607
Останкинский;вт;4.0;0.4198091946349983
Донской;вт;4.0;0.8471780430892185
Бибирево;вт;4.0;0.844881562605807
Бирюлёво Западное;вт;4.0;0.41209926662268226
Марьина Роща;вт;4.0;1.1795591537028767
Нагорный;вт;4.0;0.7090918204336892
Свиблово;вт;4.0;1.5633823267589901
Даниловский;вт;4.0;0.8789360816926155
Мещанский;вт;4.0;1.677449325719008
Южное Медведково;вт;4.0;0.7094553154113926
Замоскворечье;вт;4.0;2.2937689536748396
Северное Медведково;вт;4.0;1.0616918560287516
Нагатино-Садовники;вт;4.0;0.5079207601249933
Москворечье-Сабурово;вт;4.0;0.578569203801821
Царицыно;вт;4.0;0.713207379792787
Басманный;вт;4.0;1.4656090954638885
Красносельский;вт;4.0;1.428033057951013
Ростокино;вт;4.0;0.8144429396927102
Таганский;вт;4.0;1.479179569653808
Алексеевский;вт;4.0;0.8506360228045743
Сокольники;вт;4.0;0.8549486421936442
Бирюлёво Восточное;вт;4.0;0.3808940322179847
Бабушкинский;вт;4.0;0.7753402219536927
Южнопортовый;вт;4.0;1.5404408246089405
Ярославский;вт;4.0;0.6288744375923664
Печатники;вт;4.0;0.2569456335562675
Богородское;вт;4.0;0.9570805315567227
Метрогородок;вт;4.0;0.11683831384162012
Лефортово;вт;4.0;1.330469492806045
Орехово-Борисово Северное;вт;4.0;0.40790885119006093
Лосиноостровский;вт;4.0;0.8785404252848756
Нижегородский;вт;4.0;0.6759430672542194
Перово;вт;4.0;0.7636119697483997
Орехово-Борисово Южное;вт;4.0;0.68063439230687
Марьино;вт;4.0;0.6779756526145014
Вешняки;вт;4.0;0.41674491654734425
Преображенское;вт;4.0;0.926329335463675
Соколиная Гора;вт;4.0;0.6888695993165442
Люблино;вт;4.0;0.30656570433670405
Текстильщики;вт;4.0;0.5965070629483225
Братеево;вт;4.0;0.6041085783392892
Зябликово;вт;4.0;0.8379922844440777
Рязанский;вт;4.0;0.534085571840127
Измайлово;вт;4.0;0.26699775378524143
Новогиреево;вт;4.0;0.6915714209244934
Кузьминки;вт;4.0;0.38098304222997964
Гольяново;вт;4.0;0.3414755955601072
Северное Измайлово;вт;4.0;0.9219762971056427
Капотня;вт;4.0;0.0996182535326145
Выхино-Жулебино;вт;4.0;0.4186457674260691
Восточное Измайлово;вт;4.0;0.7485155513271937
Ивановское;вт;4.0;0.494223200863244
Кунцево;вт;4.0;0.3913160031144664
Саларьево-Румянцево;вт;4.0;0.14873056996552542
Южное Бутово;вт;4.0;0.7387600607633071
Выхино;вт;4.0;0.7421366987465778
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;4.0;0.49977210831943214
Бульвар Дмитрия Донского;вт;4.0;0.8862113396653852
Новокосино;вт;4.0;0.8290364145264967
Аэропорт Шереметьево;вт;4.0;0.20011223798942168
Аэропорт Домодедово;вт;4.0;0.0
Аэропорт Внуково;вт;4.0;0.0
Филёвский Парк;вт;5.0;0.3975124552904677
Щукино;вт;5.0;0.32370829670328677
Нагатинский Затон;вт;5.0;0.2330733552331038
Дмитровский;вт;5.0;0.1756875127687259
Тёплый Стан;вт;5.0;0.47883814101285366
Ховрино;вт;5.0;0.8254484559141855
Ломоносовский;вт;5.0;0.5624851108285105
Можайский;вт;5.0;0.6277142318975834
Строгино;вт;5.0;0.15883569126427435
Крылатское;вт;5.0;0.5409998681583221
Головинский;вт;5.0;0.5137765833683312
Южное Тушино;вт;5.0;0.3712697831147867
Северное Тушино;вт;5.0;0.5283662840787444
Черёмушки;вт;5.0;1.1598585488791895
Покровское-Стрешнево;вт;5.0;0.2850614469262718
Хорошёво-Мнёвники;вт;5.0;0.2515229114069991
Очаково-Матвеевское;вт;5.0;0.3703657407537171
Тропарёво-Никулино;вт;5.0;0.44342775335830276
Левобережный;вт;5.0;0.734155831145269
Фили-Давыдково;вт;5.0;0.6759754823020118
Обручевский;вт;5.0;0.6346335062160349
Раменки;вт;5.0;0.7255356796594885
Войковский;вт;5.0;0.815378538721573
Сокол;вт;5.0;1.0424913349422757
Западное Дегунино;вт;5.0;0.37364075321751444
Проспект Вернадского;вт;5.0;0.3792599135675683
Ясенево;вт;5.0;0.2341499614903801
Дорогомилово;вт;5.0;0.7540706249875772
Коньково;вт;5.0;0.8460032374948192
Хорошёвский;вт;5.0;0.6232416381894291
Беговой;вт;5.0;1.1455785365502713
Коптево;вт;5.0;0.99883628773084
Аэропорт;вт;5.0;1.011011842951939
Пресненский;вт;5.0;1.8904515634733634
Бескудниковский;вт;5.0;0.8133095104507642
Гагаринский;вт;5.0;0.9667746995660146
Тимирязевский;вт;5.0;0.45709578107124166
Лианозово;вт;5.0;0.6921036581282223
Хамовники;вт;5.0;1.310414059725242
Восточное Дегунино;вт;5.0;0.47917847672043795
Савёловский;вт;5.0;0.9771641857911626
Академический;вт;5.0;0.9700049815387671
Зюзино;вт;5.0;0.662398530605193
Алтуфьевский;вт;5.0;0.5394322915662817
Марфино;вт;5.0;0.761549702087576
Чертаново Центральное;вт;5.0;0.6382160712474156
Отрадное;вт;5.0;0.9643228735733091
Арбат;вт;5.0;2.2254828754369425
Чертаново Южное;вт;5.0;0.7046832455782884
Бутырский;вт;5.0;1.4687124714301507
Тверской;вт;5.0;1.695401876532108
Чертаново Северное;вт;5.0;0.6482706399054502
Якиманка;вт;5.0;1.2630234628644919
Котловка;вт;5.0;0.3579559918563607
Останкинский;вт;5.0;0.37711673416364255
Донской;вт;5.0;0.7530471494126387
Бибирево;вт;5.0;0.7894794929267377
Бирюлёво Западное;вт;5.0;0.40153261876056223
Марьина Роща;вт;5.0;0.9702825296588179
Нагорный;вт;5.0;0.5571435731978986
Свиблово;вт;5.0;1.4230787846139525
Даниловский;вт;5.0;0.8932277252973735
Мещанский;вт;5.0;1.4998370441722895
Южное Медведково;вт;5.0;0.6407983494038385
Замоскворечье;вт;5.0;3.232128980178183
Северное Медведково;вт;5.0;0.9836262783795787
Нагатино-Садовники;вт;5.0;0.5194644137641977
Москворечье-Сабурово;вт;5.0;0.5429649451063243
Царицыно;вт;5.0;0.6915950349505813
Басманный;вт;5.0;1.7735994126265897
Красносельский;вт;5.0;1.90999421500948
Ростокино;вт;5.0;0.6871862303657242
Таганский;вт;5.0;1.5674887976928413
Алексеевский;вт;5.0;0.7995978614362997
Сокольники;вт;5.0;0.8117694178404299
Бирюлёво Восточное;вт;5.0;0.34461841010198613
Бабушкинский;вт;5.0;0.8474648937633386
Южнопортовый;вт;5.0;1.3844468170536048
Ярославский;вт;5.0;0.6288744375923664
Печатники;вт;5.0;0.25209760273445114
Богородское;вт;5.0;0.8232950809090088
Метрогородок;вт;5.0;0.10061077025250621
Лефортово;вт;5.0;1.1318919565663368
Орехово-Борисово Северное;вт;5.0;0.38391421288476324
Лосиноостровский;вт;5.0;0.8453879564062011
Нижегородский;вт;5.0;0.7233776684650417
Перово;вт;5.0;0.781579310213068
Орехово-Борисово Южное;вт;5.0;0.68063439230687
Марьино;вт;5.0;0.639887132804698
Вешняки;вт;5.0;0.35720992846915217
Преображенское;вт;5.0;0.7506461856343574
Соколиная Гора;вт;5.0;0.7001625435676352
Люблино;вт;5.0;0.2814373679156627
Текстильщики;вт;5.0;0.5965070629483225
Братеево;вт;5.0;0.5804180458553956
Зябликово;вт;5.0;0.8964568624285482
Рязанский;вт;5.0;0.6043599891875121
Измайлово;вт;5.0;0.27293103720269124
Новогиреево;вт;5.0;0.6305504131958616
Кузьминки;вт;5.0;0.35857227503998085
Гольяново;вт;5.0;0.3290583011761033
Северное Измайлово;вт;5.0;0.7718871324605381
Капотня;вт;5.0;0.11068694836957166
Выхино-Жулебино;вт;5.0;0.40954477248202414
Восточное Измайлово;вт;5.0;0.7017333293692442
Ивановское;вт;5.0;0.48539778656211463
Кунцево;вт;5.0;0.37072042400317873
Саларьево-Румянцево;вт;5.0;0.16360362696207797
Южное Бутово;вт;5.0;0.69593339057413
Выхино;вт;5.0;0.6991142814279356
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;5.0;0.46342504589620076
Бульвар Дмитрия Донского;вт;5.0;0.8004489519558319
Новокосино;вт;5.0;0.8576238770963759
Аэропорт Шереметьево;вт;5.0;0.3144620882690912
Аэропорт Домодедово;вт;5.0;0.0
Аэропорт Внуково;вт;5.0;0.0
Филёвский Парк;вт;6.0;0.32355664965503184
Щукино;вт;6.0;0.34603300682075483
Нагатинский Затон;вт;6.0;0.19578161839580718
Дмитровский;вт;6.0;0.13804018860399891
Тёплый Стан;вт;6.0;0.42563390312253657
Ховрино;вт;6.0;0.8254484559141855
Ломоносовский;вт;6.0;0.3749900738856736
Можайский;вт;6.0;0.7040578546959381
Строгино;вт;6.0;0.14295212213784692
Крылатское;вт;6.0;0.4678917778666569
Головинский;вт;6.0;0.5238506340226122
Южное Тушино;вт;6.0;0.4050215815797673
Северное Тушино;вт;6.0;0.5283662840787444
Черёмушки;вт;6.0;1.274210800177138
Покровское-Стрешнево;вт;6.0;0.31899733346511366
Хорошёво-Мнёвники;вт;6.0;0.25645473319929324
Очаково-Матвеевское;вт;6.0;0.3703657407537171
Тропарёво-Никулино;вт;6.0;0.37216257871143266
Левобережный;вт;6.0;0.6787478438890223
Фили-Давыдково;вт;6.0;0.7142382454511822
Обручевский;вт;6.0;0.6789102624636653
Раменки;вт;6.0;0.6875991735335022
Войковский;вт;6.0;0.8486592954040862
Сокол;вт;6.0;0.9916380990914331
Западное Дегунино;вт;6.0;0.37364075321751444
Проспект Вернадского;вт;6.0;0.3792599135675683
Ясенево;вт;6.0;0.2449568827899361
Дорогомилово;вт;6.0;0.7883465624870125
Коньково;вт;6.0;0.8917331422242688
Хорошёвский;вт;6.0;0.6336289988259196
Беговой;вт;6.0;1.2997910318551156
Коптево;вт;6.0;0.8878544779829689
Аэропорт;вт;6.0;0.9347090623517926
Пресненский;вт;6.0;2.234865815928025
Бескудниковский;вт;6.0;0.867530144480815
Гагаринский;вт;6.0;0.9023230529282803
Тимирязевский;вт;6.0;0.4063073609522148
Лианозово;вт;6.0;0.6921036581282223
Хамовники;вт;6.0;1.4697887426647984
Восточное Дегунино;вт;6.0;0.5019964994214112
Савёловский;вт;6.0;1.179336086299679
Академический;вт;6.0;1.1108121562782656
Зюзино;вт;6.0;0.662398530605193
Алтуфьевский;вт;6.0;0.5394322915662817
Марфино;вт;6.0;0.7192413853049329
Чертаново Центральное;вт;6.0;0.6512408890279752
Отрадное;вт;6.0;0.9731698724134312
Арбат;вт;6.0;2.9530445847144047
Чертаново Южное;вт;6.0;0.7242577801776854
Бутырский;вт;6.0;1.6279704502599261
Тверской;вт;6.0;1.7807818271488327
Чертаново Северное;вт;6.0;0.6626766541255713
Якиманка;вт;6.0;1.2444495884106022
Котловка;вт;6.0;0.22372249491022542
Останкинский;вт;6.0;0.3984629643993204
Донской;вт;6.0;1.0040628658835182
Бибирево;вт;6.0;0.7756289755069704
Бирюлёво Западное;вт;6.0;0.40153261876056223
Марьина Роща;вт;6.0;0.9512573820184489
Нагорный;вт;6.0;0.5064941574526352
Свиблово;вт;6.0;1.3829920582867992
Даниловский;вт;6.0;0.9789775869259213
Мещанский;вт;6.0;1.4011635544241126
Южное Медведково;вт;6.0;0.6636840047396899
Замоскворечье;вт;6.0;4.149636561648118
Северное Медведково;вт;6.0;0.9055607007304058
Нагатино-Садовники;вт;6.0;0.5079207601249933
Москворечье-Сабурово;вт;6.0;0.578569203801821
Царицыно;вт;6.0;0.6807888625294785
Басманный;вт;6.0;1.9010436817973626
Красносельский;вт;6.0;1.8207421488875415
Ростокино;вт;6.0;0.6871862303657242
Таганский;вт;6.0;1.545411490683083
Алексеевский;вт;6.0;0.8506360228045743
Сокольники;вт;6.0;0.7944977280991441
Бирюлёво Восточное;вт;6.0;0.31438872500532067
Бабушкинский;вт;6.0;0.9015583976205729
Южнопортовый;вт;6.0;1.247952060442686
Ярославский;вт;6.0;0.6075566600468625
Печатники;вт;6.0;0.2424015410908184
Богородское;вт;6.0;0.6895096302612949
Метрогородок;вт;6.0;0.11683831384162012
Лефортово;вт;6.0;1.1219630797543514
Орехово-Борисово Северное;вт;6.0;0.34792225542681665
Лосиноостровский;вт;6.0;0.7625067842095147
Нижегородский;вт;6.0;0.7115190181623361
Перово;вт;6.0;0.781579310213068
Орехово-Борисово Южное;вт;6.0;0.6302170299137685
Марьино;вт;6.0;0.6017986129948945
Вешняки;вт;6.0;0.33169493357849844
Преображенское;вт;6.0;0.8943869445856173
Соколиная Гора;вт;6.0;0.6775766550654534
Люблино;вт;6.0;0.29148870248407927
Текстильщики;вт;6.0;0.5965070629483225
Братеево;вт;6.0;0.544882247129555
Зябликово;вт;6.0;0.876968669767058
Рязанский;вт;6.0;0.6324697561264662
Измайлово;вт;6.0;0.3144640211248399
Новогиреево;вт;6.0;0.772932764562669
Кузьминки;вт;6.0;0.39218842582497904
Гольяново;вт;6.0;0.3352669483681052
Северное Измайлово;вт;6.0;0.8362110601655829
Капотня;вт;6.0;0.1881678122282718
Выхино-Жулебино;вт;6.0;0.34583780787370927
Восточное Измайлово;вт;6.0;0.6783422183902693
Ивановское;вт;6.0;0.46774695795985594
Кунцево;вт;6.0;0.3295292657806033
Саларьево-Румянцево;вт;6.0;0.16360362696207797
Южное Бутово;вт;6.0;0.6852267230268356
Выхино;вт;6.0;0.6776030727686145
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;6.0;0.4179912178671614
Бульвар Дмитрия Донского;вт;6.0;0.7146865642462784
Новокосино;вт;6.0;0.7432740268168591
Аэропорт Шереметьево;вт;6.0;0.2858746256991738
Аэропорт Домодедово;вт;6.0;0.0
Аэропорт Внуково;вт;6.0;0.0
Филёвский Парк;вт;7.0;0.30506769824617286
Щукино;вт;7.0;0.23440945623341455
Нагатинский Затон;вт;7.0;0.15848988155851057
Дмитровский;вт;7.0;0.1505892966589079
Тёплый Стан;вт;7.0;0.3937113603883463
Ховрино;вт;7.0;0.7749107953480109
Ломоносовский;вт;7.0;0.3482050686081255
Можайский;вт;7.0;0.6531621061637016
Строгино;вт;7.0;0.13765759909570444
Крылатское;вт;7.0;0.41671611466249137
Головинский;вт;7.0;0.5137765833683312
Южное Тушино;вт;7.0;0.38252038260311355
Северное Тушино;вт;7.0;0.47072632581560864
Черёмушки;вт;7.0;1.2252026924780173
Покровское-Стрешнево;вт;7.0;0.3393588653884188
Хорошёво-Мнёвники;вт;7.0;0.2663183767838814
Очаково-Матвеевское;вт;7.0;0.3551452308597287
Тропарёво-Никулино;вт;7.0;0.37216257871143266
Левобережный;вт;7.0;0.651043850260899
Фили-Давыдково;вт;7.0;0.5994499560036708
Обручевский;вт;7.0;0.5608389124699843
Раменки;вт;7.0;0.6401785408760192
Войковский;вт;7.0;0.7820977820390598
Сокол;вт;7.0;0.7627985377626408
Западное Дегунино;вт;7.0;0.3619644796794671
Проспект Вернадского;вт;7.0;0.3792599135675683
Ясенево;вт;7.0;0.2341499614903801
Дорогомилово;вт;7.0;0.7540706249875772
Коньково;вт;7.0;0.8231382851300943
Хорошёвский;вт;7.0;0.6751784413718815
Беговой;вт;7.0;1.3658821012714772
Коптево;вт;7.0;0.7953696365264096
Аэропорт;вт;7.0;1.0491632332520122
Пресненский;вт;7.0;2.4185534172371774
Бескудниковский;вт;7.0;0.5422063403005094
Гагаринский;вт;7.0;0.7573068479933781
Тимирязевский;вт;7.0;0.3893778875792059
Лианозово;вт;7.0;0.6291851437529293
Хамовники;вт;7.0;1.5760385312911696
Восточное Дегунино;вт;7.0;0.5248145221223844
Савёловский;вт;7.0;1.179336086299679
Академический;вт;7.0;1.1108121562782656
Зюзино;вт;7.0;0.5133588612190246
Алтуфьевский;вт;7.0;0.5664039061445958
Марфино;вт;7.0;0.6769330685222897
Чертаново Центральное;вт;7.0;0.6251912534668562
Отрадное;вт;7.0;0.867005886331966
Арбат;вт;7.0;3.1670333227371876
Чертаново Южное;вт;7.0;0.7731941166761777
Бутырский;вт;7.0;1.6987517741842706
Тверской;вт;7.0;1.9393445925798931
Чертаново Северное;вт;7.0;0.6482706399054502
Якиманка;вт;7.0;1.2630234628644919
Котловка;вт;7.0;0.13423349694613526
Останкинский;вт;7.0;0.3913475543207611
Донской;вт;7.0;1.113882241839528
Бибирево;вт;7.0;0.7063763884081338
Бирюлёво Западное;вт;7.0;0.39096597089844215
Марьина Роща;вт;7.0;0.913207086737711
Нагорный;вт;7.0;0.5064941574526352
Свиблово;вт;7.0;1.2426885161417616
Даниловский;вт;7.0;1.079019092159227
Мещанский;вт;7.0;1.2827553667263
Южное Медведково;вт;7.0;0.6179126940679871
Замоскворечье;вт;7.0;4.483275682182641
Северное Медведково;вт;7.0;0.7962688920215637
Нагатино-Садовники;вт;7.0;0.4848334528465845
Москворечье-Сабурово;вт;7.0;0.5874702684756952
Царицыно;вт;7.0;0.7240135522138899
Басманный;вт;7.0;1.964765816382749
Красносельский;вт;7.0;1.9635454546826427
Ростокино;вт;7.0;0.7380889140965187
Таганский;вт;7.0;1.5895661047025995
